名称,地址,经纬度,电话,省份,城市,区县
超群造型,东宁镇纺织路与河北街交叉口东南党校家属楼11号门市,"131.120246,44.069686",18745381181,黑龙江省,牡丹江市,东宁市
舒雅美发,富源小区东侧50米,"130.886430,44.425610",[],黑龙江省,牡丹江市,东宁市
名爵时尚造型,东宁镇西安花园2号楼10号门市,"131.118989,44.060416",[],黑龙江省,牡丹江市,东宁市
维尔美发艺,东宁镇山城酒店旁边,"131.130625,44.061375",[],黑龙江省,牡丹江市,东宁市
唯美发型设计室,西安花园1号楼,"131.120295,44.060973",[],黑龙江省,牡丹江市,东宁市
魅丽异族发型设计,市绥阳镇发廊街景源一区8号门市,"130.892308,44.425721",13766620691,黑龙江省,牡丹江市,东宁市
卓越美发(金苑小区店),东兴路与通胜路交叉口南60米,"131.130661,44.065639",13704635931,黑龙江省,牡丹江市,东宁市
鑫意美发(彩虹花园店),东宁镇彩虹花园a座,"131.121339,44.066428",[],黑龙江省,牡丹江市,东宁市
绝色发艺(西安花园南区店),东宁镇西安花园多3号楼,"131.120345,44.060123",[],黑龙江省,牡丹江市,东宁市
大众美发(三江路店),东宁镇中华路劳动局楼下,"131.125380,44.067299",[],黑龙江省,牡丹江市,东宁市
艺廊美发,东宁镇中心小区北门19号,"131.128675,44.066888",[],黑龙江省,牡丹江市,东宁市
士青美发(富丽家园店),301国道与绥阳西大桥交叉口北380米,"130.878769,44.421747",13836390043,黑龙江省,牡丹江市,东宁市
起点造型,绥阳镇兴阳街平安快捷宾馆对面,"130.886136,44.425766",[],黑龙江省,牡丹江市,东宁市
慧金美业,绥阳镇景源二区,"130.891084,44.426197",[],黑龙江省,牡丹江市,东宁市
金城发艺,兴华3区西南门东南130米,"131.115021,44.066959",13945305851,黑龙江省,牡丹江市,东宁市
旭阳发艺,东兴路20-1附近,"131.129598,44.065337",[],黑龙江省,牡丹江市,东宁市
滚石发艺(幸福小区店),福联安居楼东北门旁,"131.129639,44.061408",[],黑龙江省,牡丹江市,东宁市
首艺造型(东兴路店),东宁镇东兴路诚信建材商场,"131.131917,44.068006",[],黑龙江省,牡丹江市,东宁市
名廊造型工作室(河北街店),东宁镇嘉乐小区对面,"131.122514,44.070573",15946323702,黑龙江省,牡丹江市,东宁市
芳芳造型,富源小区南侧,"130.885763,44.425706",[],黑龙江省,牡丹江市,东宁市
美奇特发艺,绥阳镇中心学校西北侧,"130.888138,44.425083",[],黑龙江省,牡丹江市,东宁市
主流造型连锁机构,江南小区,"131.126407,44.065801",[],黑龙江省,牡丹江市,东宁市
喜欢理烫染工作室,中心小区19号门市,"131.128764,44.066579",18246322893,黑龙江省,牡丹江市,东宁市
木槿造型(金苑小区店),市东兴路与昌盛街交叉口,"131.130270,44.065667",18714424447,黑龙江省,牡丹江市,东宁市
美登高发艺(金苑小区店),东宁镇金苑小区老烟草公司红绿灯处农行对面,"131.130826,44.065880",18845352456,黑龙江省,牡丹江市,东宁市
经典时尚烫染店(天成2区店),绥阳镇天成二区,"130.889925,44.425656",[],黑龙江省,牡丹江市,东宁市
名匠创艺空间,301国道与兴阳街交叉口西南180米,"130.892605,44.425716",[],黑龙江省,牡丹江市,东宁市
桂杰美容美发刮脸(阳光小区店),绥阳镇阳光小区,"130.892375,44.426475",15246386215,黑龙江省,牡丹江市,东宁市
婀娜烫染工作室,东宁镇二粮店小区,"131.132659,44.060843",[],黑龙江省,牡丹江市,东宁市
美尚发艺(东苑一区店),东苑一区东北门旁,"131.144191,44.059555",15945389266,黑龙江省,牡丹江市,东宁市
艺剪造型,东宁镇城投二区1层门市,"131.125618,44.066795",18745389288,黑龙江省,牡丹江市,东宁市
佳奇发屋,301国道与兴阳街交叉口西80米,"130.893286,44.426697",[],黑龙江省,牡丹江市,东宁市
剪名堂美发,市西江路与健康街交叉口西北40米,"131.119069,44.060248",[],黑龙江省,牡丹江市,东宁市
河南理发店,绥阳镇(青山酒家旁),"130.888431,44.420802",13845322772,黑龙江省,牡丹江市,东宁市
花想容美容美发,市绥阳镇中心学校西北侧,"130.888071,44.425132",[],黑龙江省,牡丹江市,东宁市
佳美发艺,301国道与兴阳街交叉口西南300米,"130.891936,44.424628",[],黑龙江省,牡丹江市,东宁市
美格·剪发·烫染·造型,绥阳林业一小西北1门旁,"130.885644,44.419822",[],黑龙江省,牡丹江市,东宁市
汇鑫发艺,东宁镇东方宾馆斜对面,"131.125509,44.066924",[],黑龙江省,牡丹江市,东宁市
维尔美发艺,彩虹花园南2门旁,"131.122114,44.066451",[],黑龙江省,牡丹江市,东宁市
C+造型,通胜路65号,"131.128367,44.066895",17303638517,黑龙江省,牡丹江市,东宁市
洺序健康染发,正阳小区东南侧70米,"130.889125,44.421075",[],黑龙江省,牡丹江市,东宁市
徐静发艺,老黑山镇老黑山村村民委员会西侧200米,"130.868425,43.740225",[],黑龙江省,牡丹江市,东宁市
七月上美发店,纺织路与河北街交叉口东南100米,"131.120425,44.069125",[],黑龙江省,牡丹江市,东宁市
JUESE造型,天成小区2区,"130.889225,44.425875",[],黑龙江省,牡丹江市,东宁市
春霞美容美发,中国邮政(金厂邮政支局)东侧150米,"130.795075,44.266925",[],黑龙江省,牡丹江市,东宁市
靓丽美容美发,建政街与建国路交叉口西北100米,"131.122875,44.059175",[],黑龙江省,牡丹江市,东宁市
名洋发型,兴阳街与301国道交叉口西南200米,"130.892375,44.425725",[],黑龙江省,牡丹江市,东宁市
美丝美剪,兴阳街与301国道交叉口西260米,"130.891261,44.425928",[],黑龙江省,牡丹江市,东宁市
优尔美烫染剪发吧,西江路与康兴街交叉口东南20米,"131.119725,44.063125",[],黑龙江省,牡丹江市,东宁市
程程美发,三江路与吉庆胡同交叉口南40米,"131.125575,44.066825",[],黑龙江省,牡丹江市,东宁市
初颜美发,汇功世纪城东北2门旁,"131.122875,44.058825",[],黑龙江省,牡丹江市,东宁市
零度造型,西江路与康兴街交叉口东南20米,"131.119729,44.063109",[],黑龙江省,牡丹江市,东宁市
文静美发(东苑一区店),宏源街与东环路交叉口西140米,"131.143348,44.058115",[],黑龙江省,牡丹江市,东宁市
千姿汇发型设计,东宁镇金苑小区5号门市,"131.130676,44.065723",[],黑龙江省,牡丹江市,东宁市
飞飞造型(彩虹花园店),彩虹花园南2门旁,"131.121526,44.066433",[],黑龙江省,牡丹江市,东宁市
玉霞美发,301国道与兴阳街交叉口西南300米,"130.892037,44.424702",[],黑龙江省,牡丹江市,东宁市
艾美莱美发(繁荣小区店),北安路与康兴街交叉口西北60米,"131.121215,44.063866",[],黑龙江省,牡丹江市,东宁市
发之缘美发(北安路店),北安路与康兴街交叉口西北40米,"131.121323,44.063616",[],黑龙江省,牡丹江市,东宁市
鸿运当头发艺(东苑小区五区店),东苑5区西南门旁,"131.138786,44.059418",[],黑龙江省,牡丹江市,东宁市
小迪名剪(福江花园店),健康街与西江路交叉口南180米,"131.119160,44.058373",[],黑龙江省,牡丹江市,东宁市
中老年理发店(亨源商贸城店),东山路10东升路东宁边贸大厦楼下,"131.129438,44.062359",[],黑龙江省,牡丹江市,东宁市
名扬美发,东宁镇北兴小区,"131.132830,44.063312",[],黑龙江省,牡丹江市,东宁市
吉祥发艺(东苑一区店),民益街与东环路交叉口西100米,"131.144325,44.059525",[],黑龙江省,牡丹江市,东宁市
北方发屋,绥阳镇青山酒家对面,"130.886965,44.420180",[],黑龙江省,牡丹江市,东宁市
红贵族专业烫染旗舰店,绥阳镇学府小区B栋115号附近,"130.885605,44.419804",[],黑龙江省,牡丹江市,东宁市
红玲发艺,东宁镇东苑2区3号楼9号门市,"131.141825,44.059425",[],黑龙江省,牡丹江市,东宁市
新东方发艺(幸福小区店),东宁镇药材楼下,"131.129310,44.061769",[],黑龙江省,牡丹江市,东宁市
鑫焱造型,东升路与工联街交叉口南40米,"131.129062,44.061176",[],黑龙江省,牡丹江市,东宁市
大理发店,纺织路与河北街交叉口南80米,"131.120073,44.069304",[],黑龙江省,牡丹江市,东宁市
紫凝美发,兴阳街421附近,"130.887560,44.427277",[],黑龙江省,牡丹江市,东宁市
美慧美发室(繁荣小区店),东宁镇繁荣小区门市,"131.121157,44.063687",[],黑龙江省,牡丹江市,东宁市
小齐美发(兴华三区店),兴华三区二号楼39号车库,"131.118225,44.069559",[],黑龙江省,牡丹江市,东宁市
金玉缘理发店,绥阳林业局西山9号楼,"130.878113,44.422604",[],黑龙江省,牡丹江市,东宁市
威联烫染沙龙,东苑5区西南门旁,"131.139314,44.059301",[],黑龙江省,牡丹江市,东宁市
自然发艺(通盛街店),东宁镇北兴A区8号门市,"131.132761,44.063289",[],黑龙江省,牡丹江市,东宁市
剪艺发型设计室,东宁二中东门南100米,"131.119612,44.062697",[],黑龙江省,牡丹江市,东宁市
海岩理发店,幸福小区东南门旁,"131.130464,44.061421",[],黑龙江省,牡丹江市,东宁市
鑫雨发艺,东兴路与双泉街交叉口东北100米,"131.131966,44.068042",[],黑龙江省,牡丹江市,东宁市
魔方美发烫染,绥阳镇发廊街28门市,"130.891483,44.425858",[],黑龙江省,牡丹江市,东宁市
海燕发型,301国道与兴阳街交叉口西南220米,"130.892008,44.425712",[],黑龙江省,牡丹江市,东宁市
恩典时代(热电小区店),热电小区北1门东70米,"131.114152,44.066506",[],黑龙江省,牡丹江市,东宁市
欧尚发艺(锦绣家园店)(暂停营业),东宁市绥滨小区A栋25号门市,"131.113044,44.066778",0453-3620000,黑龙江省,牡丹江市,东宁市
头头是道造型(暂停营业),纺织路与繁荣街交叉口西北80米,"131.120752,44.065315",[],黑龙江省,牡丹江市,东宁市
绥阳邱岩美容工作室,绥阳镇凤凰路广厦楼214-203号门市,"130.893348,44.425351",18814532931,黑龙江省,牡丹江市,东宁市
纤姿美容工作室,通胜路18号江南湖二期,"131.132725,44.065975",[],黑龙江省,牡丹江市,东宁市
秋姐工作室,天成小区2区,"130.888425,44.425925",[],黑龙江省,牡丹江市,东宁市
丹丹时尚坊(金街商城店),东宁镇金街商城B区39厅,"131.128325,44.065031",[],黑龙江省,牡丹江市,东宁市
小勇新创意发型工作室(永乐巷店),宁安镇幸福里三期,"129.479624,44.349369",15846470451,黑龙江省,牡丹江市,宁安市
楷模造型·接发·烫染(宁安店),东大街天香一号楼楷模造型,"129.471541,44.343604",18604533978,黑龙江省,牡丹江市,宁安市
富贵人发型,宁安镇封闭市场对面,"129.467178,44.345033",13766628133,黑龙江省,牡丹江市,宁安市
鼎豪私人会所,西大街与通江路交叉口南50米,"129.469696,44.343234",0453-7896408,黑龙江省,牡丹江市,宁安市
LG造型(宁安农场),宁安农场胜荣小区3号楼10门市,"129.347967,44.176178",18610484242,黑龙江省,牡丹江市,宁安市
派森造型,东京城镇天福家园门市阿记烧烤城对面,"129.217622,44.116337",13836393201,黑龙江省,牡丹江市,宁安市
深之港造型(宁安店),通江路西世纪商城综合楼017号,"129.470008,44.342769",0453-7932888;0453-8511333;13199381555,黑龙江省,牡丹江市,宁安市
首艺发型工作室(永乐巷店),幸福里·郦园北门旁,"129.477755,44.348717",[],黑龙江省,牡丹江市,宁安市
深港美容美发连锁,团结路与201国道交叉口西南200米,"129.218449,44.118412",[],黑龙江省,牡丹江市,宁安市
金帝美发名店,西大街与文化路交叉口西南40米,"129.466250,44.342646",[],黑龙江省,牡丹江市,宁安市
楷模造型·接发·烫染(鑫街店),环卫路上京金典小区南门2号楼0114门市,"129.471355,44.348466",[],黑龙江省,牡丹江市,宁安市
滚石烫染造型沙龙,中心西街工商局家属楼门市,"129.466065,44.345486",13946357770,黑龙江省,牡丹江市,宁安市
王雨美容美发,宁安镇通江路世纪商城综合楼,"129.469864,44.343363",13946390601,黑龙江省,牡丹江市,宁安市
朝阳印象专业美发沙龙,牡丹江市宁安市中心街与团结路交叉口西南方向286米左右,"129.218341,44.117524",15846468896,黑龙江省,牡丹江市,宁安市
忆初时尚造型(东兴花园店),宁安市东大街北227号东兴花园8号门市,"129.474022,44.344702",13946315348,黑龙江省,牡丹江市,宁安市
亮剪造型(通江路店),通江路87号,"129.470701,44.342279",15945484284,黑龙江省,牡丹江市,宁安市
沐色烫染精品店,瑞合领袖名都西门南侧,"129.471230,44.350531",13946357035;18511068522,黑龙江省,牡丹江市,宁安市
俪人造型,东京城镇团结路金刚山饭店对面,"129.217908,44.116761",18324631293,黑龙江省,牡丹江市,宁安市
名仕专业染烫,中心西街15号封闭市场西侧对面公安局家属楼下门市,"129.466602,44.344936",[],黑龙江省,牡丹江市,宁安市
夜玫瑰发型设计,公安局南楼门市,"129.467725,44.344512",18945325828,黑龙江省,牡丹江市,宁安市
乐草元古贝造型,宁安镇工会胡同,"129.469065,44.343039",13766628672;13946392199,黑龙江省,牡丹江市,宁安市
选择造型(团结路店),团结路金刚山冷面馆旁,"129.217949,44.116803",[],黑龙江省,牡丹江市,宁安市
桂林美发,城区街道邮局北胡同,"129.468819,44.346239",[],黑龙江省,牡丹江市,宁安市
好人缘美发,邮局后身迎春胡同,"129.468405,44.346164",[],黑龙江省,牡丹江市,宁安市
善缘美发,邮局后迎春胡同,"129.468284,44.346152",[],黑龙江省,牡丹江市,宁安市
大彬发艺,东京城团结路大彬发艺,"129.218789,44.117614",[],黑龙江省,牡丹江市,宁安市
天奕烫染造型,古塔西街烟草宾馆西侧塑料厂北楼门市天奕烫染造型,"129.468929,44.340702",15246039222,黑龙江省,牡丹江市,宁安市
宝丽发艺,西关小区典式二号楼,"129.462277,44.341363",15945357900,黑龙江省,牡丹江市,宁安市
笑迎发廊,西关小区油厂楼对过,"129.462475,44.340891",15945748295,黑龙江省,牡丹江市,宁安市
格林造型(鑫宇花园店),鑫宇花园北1门西70米,"129.471601,44.349800",[],黑龙江省,牡丹江市,宁安市
领秀专业烫染形象店(团结路店),东京城林业局金刚山对面,"129.217769,44.116534",18845305886,黑龙江省,牡丹江市,宁安市
丽娟美发工作室,团结路与201国道交叉口西南260米,"129.217634,44.118320",[],黑龙江省,牡丹江市,宁安市
鑫鑫发艺,东京城镇步行街对面,"129.219120,44.118042",13845398333;15214536844,黑龙江省,牡丹江市,宁安市
华贵美发,宁安镇古塔东街77号,"129.476763,44.342420",13089843776,黑龙江省,牡丹江市,宁安市
尚美专业烫染吧旗舰店,东京城镇林兴小区三号楼西数第一个门市,"129.205195,44.114450",18246310875,黑龙江省,牡丹江市,宁安市
靓雅美发(鑫宇花园店),鑫宇花园东南门旁,"129.473568,44.348960",15561931827,黑龙江省,牡丹江市,宁安市
晓美发艺,镜泊东街28号领秀恋恋山城,"129.470671,44.353800",13352537567,黑龙江省,牡丹江市,宁安市
领尚发艺专业染烫(宁安鑫街店),宁安鑫街,"129.469961,44.347400",13199330733,黑龙江省,牡丹江市,宁安市
云冬发制发型工作室,新街路128号福泰家园东门北侧,"129.477303,44.344440",15145377775,黑龙江省,牡丹江市,宁安市
